VERB	PUNCT	X	32
PROPN	ADP	X	6
INTJ	NUM	ADJ	3
ADP	CONJ	NUM	123
PUNCT	AUX	ADV	82
VERB	NOUN	CONJ	2634
CONJ	ADP	ADP	164
PROPN	VERB	VERB	3972
PROPN	NUM	ADV	95
DET	PROPN	PUNCT	285
X	PUNCT	NOUN	20
NUM	NOUN	PROPN	642
PRON	CONJ	AUX	61
ADV	ADJ	16784
ADP	X	43
PROPN	PROPN	ADV	276
X	VERB	PRON	2
INTJ	DET	PROPN	2
VERB	CONJ	DET	196
ADJ	DET	PUNCT	632
VERB	INTJ	ADJ	43
DET	PRON	2407
PROPN	INTJ	NUM	2
CONJ	PUNCT	ADJ	1040
DET	VERB	NOUN	1967
NUM	CONJ	AUX	50
AUX	PRON	PRON	44
PUNCT	PUNCT	ADJ	2794
NUM	ADV	AUX	58
DET	INTJ	NOUN	11
PRON	PRON	ADJ	282
AUX	PUNCT	CONJ	107
ADP	DET	PUNCT	278
X	VERB	PROPN	4
PRON	INTJ	NOUN	8
PRON	AUX	AUX	37
NOUN	PUNCT	NOUN	25013
PRON	PRON	ADP	130
NOUN	VERB	ADJ	10360
ADV	ADV	INTJ	1
PROPN	VERB	ADP	587
NUM	PRON	AUX	29
ADV	PROPN	INTJ	3
NOUN	PRON	NUM	426
CONJ	PUNCT	AUX	111
X	ADJ	ADJ	1
ADP	CONJ	VERB	833
ADV	PROPN	ADV	46
INTJ	DET	CONJ	4
AUX	CONJ	NOUN	174
PROPN	ADV	NOUN	645
NOUN	INTJ	ADV	5
ADV	PROPN	CONJ	30
NUM	ADP	PROPN	101
NOUN	CONJ	NOUN	8622
ADJ	NOUN	ADV	1860
VERB	VERB	DET	708
PROPN	NUM	7190
CONJ	NUM	INTJ	3
ADP	VERB	38160
PUNCT	PRON	PRON	318
VERB	PROPN	ADP	345
AUX	VERB	NUM	56
NUM	PUNCT	CONJ	326
PUNCT	AUX	INTJ	4
PRON	NUM	ADJ	183
ADJ	PRON	AUX	128
AUX	VERB	ADV	121
PRON	INTJ	100
CONJ	NUM	NOUN	1122
ADV	ADP	ADJ	270
CONJ	NOUN	PRON	575
PUNCT	AUX	AUX	58
PRON	CONJ	CONJ	76
NOUN	VERB	INTJ	162
CONJ	NOUN	DET	367
DET	ADP	AUX	41
CONJ	PROPN	CONJ	123
PROPN	VERB	INTJ	17
PRON	ADP	CONJ	95
NUM	ADV	4642
AUX	ADP	1175
ADP	INTJ	ADJ	22
PROPN	NUM	PUNCT	923
DET	ADP	PRON	58
ADP	ADP	PROPN	80
DET	INTJ	PROPN	2
PROPN	AUX	ADV	10
ADP	VERB	AUX	149
PROPN	ADV	PRON	66
ADJ	NOUN	NUM	2643
INTJ	NOUN	ADV	27
INTJ	PRON	ADP	5
PROPN	ADV	ADJ	263
PRON	PROPN	ADV	29
AUX	NUM	PROPN	4
ADV	INTJ	ADP	2
PRON	PRON	NOUN	561
INTJ	ADP	PRON	1
AUX	PRON	ADJ	72
PROPN	INTJ	ADV	3
ADV	VERB	INTJ	14
PRON	X	VERB	2
ADJ	PROPN	ADV	169
X	ADV	22
PUNCT	VERB	VERB	8636
PRON	ADP	NOUN	538
NOUN	AUX	15056
ADV	NUM	INTJ	1
INTJ	CONJ	AUX	3
ADJ	AUX	7384
NUM	AUX	INTJ	2
DET	DET	PUNCT	153
ADJ	PRON	ADV	200
PROPN	AUX	NOUN	123
PROPN	NOUN	PROPN	2152
PUNCT	ADV	NOUN	1611
ADP	AUX	NOUN	124
ADJ	VERB	95966
X	NUM	ADP	2
AUX	AUX	PROPN	2
PRON	NOUN	INTJ	15
CONJ	NUM	PRON	90
PUNCT	CONJ	NOUN	2889
ADP	ADJ	DET	113
NUM	ADJ	INTJ	6
ADP	DET	PROPN	21
PRON	INTJ	DET	4
NOUN	AUX	NUM	198
PUNCT	ADJ	ADV	744
VERB	CONJ	ADP	501
AUX	INTJ	PRON	3
AUX	DET	NOUN	82
X	PROPN	PUNCT	2
VERB	DET	ADJ	642
ADP	NOUN	PUNCT	5416
ADV	PROPN	NOUN	420
NUM	DET	ADJ	134
DET	AUX	DET	7
VERB	CONJ	VERB	3016
ADP	PRON	VERB	554
ADV	ADJ	X	6
NUM	ADJ	AUX	156
ADJ	PRON	ADJ	513
PUNCT	X	243
CONJ	ADP	ADV	138
AUX	ADV	ADP	24
CONJ	ADP	VERB	1005
ADV	DET	VERB	428
ADV	VERB	33923
ADV	ADP	PUNCT	646
PRON	PRON	INTJ	3
NUM	ADV	PROPN	29
NOUN	NUM	CONJ	722
DET	NOUN	ADJ	1909
DET	AUX	INTJ	1
NOUN	AUX	INTJ	10
NUM	CONJ	VERB	757
ADP	INTJ	NOUN	40
CONJ	PROPN	PUNCT	725
ADV	ADP	PRON	110
AUX	PRON	1613
ADJ	NOUN	INTJ	61
ADJ	PRON	PUNCT	1127
PROPN	ADJ	X	2
VERB	INTJ	ADP	17
CONJ	CONJ	PROPN	127
VERB	PUNCT	140692
DET	VERB	AUX	136
ADP	NOUN	ADJ	2829
ADJ	ADJ	PUNCT	5498
ADP	NOUN	NOUN	7593
NUM	PROPN	X	14
VERB	ADP	PUNCT	2607
VERB	PUNCT	PUNCT	8199
INTJ	NUM	VERB	13
INTJ	AUX	99
CONJ	NOUN	AUX	451
ADV	PUNCT	AUX	155
NOUN	ADV	ADJ	2020
INTJ	DET	PRON	5
ADJ	ADJ	NUM	1028
CONJ	ADJ	PROPN	174
NUM	CONJ	PROPN	80
PUNCT	DET	PRON	119
ADV	AUX	DET	29
AUX	DET	PRON	15
ADV	NOUN	PROPN	257
VERB	ADJ	INTJ	19
DET	NOUN	NUM	597
VERB	NOUN	INTJ	60
CONJ	NUM	ADV	132
PROPN	ADV	DET	23
NOUN	NUM	ADJ	2178
PROPN	CONJ	9205
VERB	VERB	CONJ	1575
PUNCT	X	NOUN	19
PUNCT	INTJ	NUM	4
PROPN	X	VERB	12
PROPN	PROPN	NOUN	4681
NOUN	NUM	ADV	516
PUNCT	NOUN	X	40
NUM	ADV	ADP	96
X	NOUN	ADP	5
ADP	PROPN	NOUN	769
NOUN	DET	ADV	289
NOUN	CONJ	DET	397
NOUN	ADP	PRON	612
PUNCT	VERB	ADP	1203
VERB	DET	AUX	82
PRON	CONJ	NOUN	553
NUM	ADV	DET	45
PRON	NOUN	25691
CONJ	ADV	CONJ	104
AUX	PRON	AUX	33
VERB	VERB	PRON	1390
PROPN	PRON	VERB	522
NOUN	VERB	AUX	1495
ADJ	PUNCT	PROPN	544
PROPN	X	X	3
PRON	ADP	PRON	96
NOUN	INTJ	INTJ	11
DET	PUNCT	PROPN	122
PUNCT	DET	ADV	153
NUM	CONJ	ADV	111
NUM	AUX	DET	14
PROPN	NOUN	AUX	313
PUNCT	NUM	DET	102
PRON	ADP	AUX	60
ADJ	ADP	ADP	381
PRON	DET	NUM	33
ADP	VERB	ADJ	1339
CONJ	INTJ	DET	4
PROPN	PUNCT	PROPN	1797
PUNCT	ADV	16779
VERB	PROPN	VERB	1926
NUM	X	VERB	11
VERB	ADP	ADP	422
CONJ	ADJ	NUM	435
X	PROPN	ADJ	1
DET	NOUN	CONJ	694
PUNCT	X	X	3
VERB	NOUN	PROPN	1737
ADJ	PROPN	AUX	39
NUM	INTJ	PROPN	4
AUX	NOUN	NUM	82
PUNCT	DET	NUM	153
VERB	ADV	DET	181
VERB	NUM	PROPN	182
VERB	INTJ	NOUN	79
NOUN	CONJ	INTJ	48
INTJ	AUX	PUNCT	20
PROPN	CONJ	DET	42
PROPN	VERB	DET	216
CONJ	ADJ	PUNCT	2387
NUM	CONJ	INTJ	4
PUNCT	INTJ	PUNCT	71
NOUN	VERB	NUM	4276
CONJ	ADP	INTJ	16
ADV	PROPN	NUM	48
CONJ	ADV	PUNCT	724
CONJ	CONJ	INTJ	10
PROPN	DET	DET	15
NUM	VERB	VERB	2987
CONJ	ADV	VERB	906
PROPN	ADV	4449
PRON	DET	ADJ	113
ADP	PRON	INTJ	1
PROPN	VERB	PRON	348
CONJ	AUX	PUNCT	325
NUM	PRON	PRON	85
ADV	INTJ	AUX	2
PRON	ADP	NUM	82
PRON	ADV	PROPN	13
ADV	AUX	ADV	58
ADV	VERB	PRON	698
X	PUNCT	AUX	6
CONJ	VERB	CONJ	615
VERB	VERB	ADV	1883
INTJ	DET	NUM	3
CONJ	ADV	NUM	143
DET	PROPN	CONJ	46
INTJ	PRON	NOUN	40
PUNCT	VERB	DET	501
DET	PUNCT	ADP	203
ADV	INTJ	ADV	2
CONJ	DET	PUNCT	369
PUNCT	ADP	ADP	296
PROPN	VERB	NUM	524
ADJ	NUM	NUM	504
VERB	ADP	DET	146
X	ADJ	NUM	2
VERB	PUNCT	ADP	1418
VERB	NUM	X	9
NOUN	AUX	PROPN	59
NOUN	ADP	ADP	1358
NUM	CONJ	ADP	136
PROPN	ADP	NUM	190
ADP	DET	AUX	9
ADP	PUNCT	INTJ	6
ADP	AUX	ADP	20
NUM	PUNCT	PROPN	222
VERB	NOUN	PUNCT	17059
PRON	ADV	AUX	77
ADJ	PRON	VERB	1308
ADJ	CONJ	NUM	388
VERB	NOUN	DET	1101
PRON	ADV	ADJ	345
INTJ	CONJ	PUNCT	43
INTJ	PROPN	120
ADV	AUX	AUX	33
PUNCT	VERB	NOUN	8559
VERB	INTJ	ADV	8
ADP	ADV	ADJ	292
PROPN	ADJ	AUX	130
NOUN	DET	NUM	404
AUX	VERB	NOUN	355
ADV	AUX	PROPN	5
NUM	NOUN	DET	350
ADP	VERB	DET	224
DET	ADP	NOUN	527
VERB	NUM	NUM	548
INTJ	INTJ	PRON	2
VERB	PRON	CONJ	264
PROPN	PRON	ADP	89
DET	PROPN	DET	14
NUM	AUX	2331
ADV	ADJ	ADV	359
PROPN	NOUN	PUNCT	8352
ADP	ADP	NUM	131
PRON	ADP	INTJ	2
CONJ	ADP	CONJ	178
NOUN	AUX	PUNCT	2282
AUX	VERB	5595
NUM	ADP	VERB	1020
ADJ	AUX	PRON	109
CONJ	NOUN	NUM	940
PROPN	CONJ	PROPN	472
PUNCT	DET	ADP	140
INTJ	ADP	226
PROPN	ADV	PROPN	70
VERB	ADJ	NOUN	7860
PROPN	ADV	NUM	91
ADJ	ADP	19095
NUM	NOUN	ADV	827
ADJ	INTJ	PROPN	5
X	AUX	PUNCT	6
ADJ	X	NUM	8
AUX	INTJ	ADP	1
X	NOUN	ADJ	11
ADV	NOUN	INTJ	11
PROPN	ADP	ADJ	482
NUM	CONJ	ADJ	317
ADV	ADJ	NOUN	2419
ADP	ADJ	CONJ	364
X	VERB	NOUN	19
NOUN	CONJ	CONJ	991
NOUN	CONJ	PRON	658
VERB	DET	PUNCT	1017
PRON	PROPN	PUNCT	205
PUNCT	ADP	NOUN	2292
NOUN	AUX	NOUN	1084
AUX	NOUN	PRON	96
PRON	NUM	X	3
ADJ	PUNCT	CONJ	980
NOUN	AUX	ADP	184
VERB	PUNCT	AUX	454
NUM	PRON	ADV	98
NUM	NUM	PRON	71
PUNCT	NOUN	NOUN	20074
INTJ	NOUN	ADJ	84
PROPN	ADJ	DET	113
PRON	DET	NOUN	295
VERB	PROPN	NOUN	2759
VERB	PRON	ADJ	777
DET	ADP	ADV	77
DET	ADJ	CONJ	294
PUNCT	AUX	PRON	74
VERB	VERB	VERB	11465
AUX	PRON	PROPN	9
PRON	ADP	DET	41
NOUN	PROPN	INTJ	38
AUX	DET	CONJ	12
ADV	X	ADJ	2
DET	VERB	CONJ	333
NOUN	NOUN	PUNCT	43176
PROPN	PUNCT	VERB	3742
NOUN	DET	ADJ	1296
ADV	VERB	VERB	3627
ADJ	X	ADP	1
PRON	PUNCT	20281
AUX	VERB	ADP	73
AUX	AUX	VERB	69
VERB	PROPN	PRON	150
ADP	DET	CONJ	54
DET	PROPN	PROPN	89
PUNCT	PROPN	ADP	333
CONJ	INTJ	PROPN	1
PROPN	NOUN	DET	358
CONJ	CONJ	ADP	169
NUM	CONJ	5683
PRON	DET	DET	27
AUX	NUM	ADP	14
AUX	PUNCT	ADJ	251
PROPN	ADV	INTJ	3
ADP	ADJ	ADP	425
PRON	DET	1608
PROPN	CONJ	AUX	46
NUM	PRON	X	1
NUM	DET	NOUN	375
PROPN	PRON	AUX	48
NOUN	ADV	VERB	5042
ADV	CONJ	ADP	176
ADP	INTJ	337
DET	PRON	PROPN	9
ADV	NUM	PROPN	49
INTJ	CONJ	DET	2
PUNCT	DET	PUNCT	831
VERB	X	223
DET	ADP	PROPN	35
CONJ	NOUN	PUNCT	6013
ADJ	PRON	ADP	197
NUM	INTJ	CONJ	6
ADV	INTJ	PRON	3
PROPN	PRON	PROPN	34
PRON	ADV	PRON	161
CONJ	CONJ	PUNCT	878
AUX	AUX	ADV	25
AUX	ADV	VERB	181
ADP	NOUN	PROPN	564
ADJ	DET	AUX	38
PROPN	ADP	PRON	65
CONJ	VERB	NUM	510
INTJ	AUX	VERB	14
X	NOUN	272
PRON	CONJ	PUNCT	617
NUM	AUX	PROPN	7
ADV	ADV	PUNCT	891
ADV	INTJ	97
VERB	AUX	7772
ADJ	ADP	NOUN	2825
ADV	ADP	VERB	817
NOUN	ADV	PRON	468
CONJ	CONJ	ADV	139
INTJ	AUX	ADP	2
INTJ	CONJ	ADV	5
ADP	NUM	ADJ	329
DET	NOUN	PRON	457
CONJ	INTJ	INTJ	1
ADV	AUX	CONJ	73
PROPN	AUX	AUX	10
ADJ	ADP	X	6
NOUN	X	PUNCT	55
VERB	PRON	DET	77
ADP	CONJ	ADP	175
DET	CONJ	3598
CONJ	ADJ	ADV	368
AUX	NOUN	INTJ	1
PRON	DET	AUX	21
VERB	PROPN	17571
ADV	CONJ	PROPN	33
ADJ	NOUN	NOUN	19366
ADJ	PROPN	DET	44
DET	NOUN	PROPN	421
PRON	NOUN	DET	179
PRON	ADJ	INTJ	7
INTJ	NOUN	ADP	62
CONJ	VERB	PUNCT	4564
ADP	ADJ	PUNCT	1967
PRON	NUM	ADV	81
ADJ	VERB	CONJ	1347
ADP	INTJ	PROPN	5
PRON	NUM	CONJ	52
AUX	ADV	AUX	41
PRON	NOUN	CONJ	415
PRON	AUX	CONJ	35
AUX	ADV	DET	6
INTJ	PRON	VERB	47
CONJ	NUM	AUX	63
ADP	PROPN	VERB	533
PROPN	AUX	DET	11
ADJ	AUX	NUM	86
DET	ADV	DET	26
NOUN	CONJ	VERB	6540
ADP	NUM	PROPN	60
ADP	PROPN	PRON	32
NOUN	PROPN	46999
ADV	PRON	NOUN	601
ADV	PUNCT	VERB	2198
PRON	DET	PRON	34
X	PUNCT	PROPN	4
ADJ	ADJ	AUX	592
NOUN	ADJ	CONJ	2467
NOUN	PUNCT	AUX	828
NUM	ADJ	VERB	2042
PRON	ADV	DET	60
ADJ	AUX	DET	46
PRON	NUM	3757
PUNCT	PRON	CONJ	241
AUX	ADP	ADV	22
PUNCT	INTJ	NOUN	55
PRON	CONJ	ADV	98
AUX	AUX	861
NUM	INTJ	VERB	9
NUM	PUNCT	DET	147
ADV	PRON	PROPN	20
NOUN	CONJ	ADJ	3104
INTJ	PRON	DET	1
VERB	CONJ	CONJ	402
CONJ	ADV	AUX	66
NOUN	PRON	PUNCT	3079
NUM	PRON	ADP	97
PROPN	PROPN	VERB	2990
NUM	DET	CONJ	34
DET	VERB	ADV	313
CONJ	DET	ADP	82
PUNCT	CONJ	PUNCT	2091
ADP	ADV	CONJ	98
CONJ	ADV	ADV	168
NUM	PROPN	4186
PUNCT	ADP	PUNCT	1905
PUNCT	VERB	AUX	578
NOUN	PUNCT	DET	1153
X	NOUN	PROPN	2
PROPN	INTJ	PROPN	7
PROPN	NOUN	ADV	852
AUX	ADJ	NUM	52
ADJ	VERB	ADJ	3603
CONJ	INTJ	PRON	2
X	X	NOUN	9
ADJ	PRON	NOUN	1042
ADJ	ADJ	DET	334
INTJ	NUM	AUX	1
ADJ	PROPN	PUNCT	1369
VERB	PUNCT	VERB	9737
NUM	PROPN	VERB	541
CONJ	INTJ	PUNCT	21
NOUN	ADP	CONJ	1154
PUNCT	VERB	94564
DET	ADV	NUM	54
VERB	VERB	PROPN	843
DET	AUX	ADV	23
ADJ	INTJ	285
ADP	NUM	ADV	81
NOUN	PRON	PROPN	157
PROPN	PROPN	26862
NUM	X	X	1
PUNCT	ADV	VERB	2113
INTJ	NOUN	NUM	9
NUM	AUX	NUM	30
ADJ	PUNCT	NOUN	7375
VERB	ADJ	DET	384
INTJ	PUNCT	1044
CONJ	ADP	PROPN	65
ADP	NOUN	CONJ	999
NOUN	NOUN	NOUN	59969
VERB	ADV	22203
X	NOUN	NOUN	20
ADV	DET	AUX	36
ADV	ADP	NOUN	720
VERB	ADJ	CONJ	994
NOUN	ADJ	PROPN	1441
PROPN	NUM	PROPN	199
INTJ	DET	DET	1
PROPN	ADJ	NOUN	3379
PROPN	ADV	PUNCT	559
CONJ	NUM	NUM	161
PROPN	ADJ	ADJ	951
DET	AUX	ADP	14
NOUN	PRON	ADP	565
DET	PRON	AUX	35
ADV	PUNCT	PRON	458
ADV	DET	ADP	67
ADJ	X	VERB	17
ADJ	INTJ	PRON	2
ADJ	PUNCT	ADJ	2943
AUX	ADP	PUNCT	131
NOUN	INTJ	1222
NUM	VERB	PRON	375
VERB	PROPN	PUNCT	2175
ADV	ADV	NUM	199
ADJ	PROPN	PRON	95
ADP	PROPN	4386
PRON	ADJ	CONJ	200
ADJ	NUM	AUX	183
ADV	NUM	VERB	982
ADJ	PUNCT	NUM	953
PUNCT	AUX	4817
CONJ	ADJ	22034
PROPN	DET	NUM	44
NUM	X	PUNCT	13
PUNCT	X	ADJ	8
X	PRON	PUNCT	4
ADV	PUNCT	NUM	337
AUX	AUX	DET	1
ADV	VERB	ADP	630
INTJ	ADV	DET	1
PRON	ADV	5669
PROPN	DET	VERB	364
NOUN	VERB	VERB	26338
ADP	NUM	DET	27
PROPN	X	157
DET	ADV	VERB	448
ADJ	INTJ	PUNCT	34
DET	AUX	PUNCT	201
CONJ	PRON	PUNCT	786
VERB	PUNCT	DET	684
PRON	ADP	5074
PRON	PRON	PRON	172
PROPN	VERB	ADV	406
PRON	PROPN	ADP	35
NOUN	PROPN	PROPN	3541
CONJ	PRON	ADP	172
ADV	VERB	NUM	528
NUM	PROPN	PRON	23
ADV	INTJ	VERB	14
PROPN	ADV	VERB	664
NUM	DET	NUM	38
PRON	NUM	NOUN	553
PRON	NOUN	PUNCT	3377
PRON	CONJ	INTJ	3
ADP	PROPN	CONJ	76
PUNCT	VERB	NUM	1221
ADV	ADV	NOUN	847
VERB	PRON	NUM	266
ADJ	AUX	ADJ	233
INTJ	ADV	AUX	3
CONJ	VERB	ADV	517
DET	ADJ	AUX	150
ADV	DET	NOUN	568
AUX	PUNCT	NUM	73
AUX	ADV	CONJ	36
VERB	ADV	ADJ	1048
INTJ	ADJ	PUNCT	79
NOUN	ADJ	AUX	1407
AUX	VERB	PROPN	23
NOUN	PROPN	PRON	352
AUX	INTJ	CONJ	1
INTJ	DET	ADV	4
NOUN	DET	DET	169
AUX	AUX	ADP	4
PROPN	NUM	PRON	51
ADV	NUM	PUNCT	789
CONJ	ADJ	PRON	282
X	VERB	232
CONJ	DET	PRON	62
AUX	INTJ	ADJ	5
INTJ	INTJ	ADJ	3
X	ADP	PUNCT	7
INTJ	ADP	PROPN	3
PUNCT	ADP	NUM	282
X	PUNCT	260
ADJ	VERB	ADV	1285
VERB	PRON	VERB	2448
NOUN	ADP	VERB	7987
ADJ	ADV	VERB	1679
PROPN	NOUN	VERB	9878
ADJ	ADV	PUNCT	1320
PUNCT	PRON	ADJ	669
ADP	ADV	NUM	123
ADJ	NUM	PRON	166
PUNCT	CONJ	ADP	393
NOUN	VERB	281406
VERB	PRON	AUX	196
PUNCT	AUX	CONJ	82
AUX	CONJ	VERB	149
CONJ	INTJ	ADJ	18
ADV	INTJ	CONJ	4
ADV	NOUN	ADP	827
PUNCT	PUNCT	ADP	882
CONJ	DET	DET	41
PROPN	ADP	7933
DET	PROPN	NOUN	410
X	ADJ	99
PRON	VERB	ADP	493
NUM	INTJ	PUNCT	14
NUM	PRON	NOUN	339
X	ADV	PUNCT	1
ADJ	PROPN	NUM	188
DET	AUX	NOUN	89
PRON	AUX	PUNCT	432
VERB	NUM	AUX	194
PUNCT	VERB	CONJ	1266
PROPN	ADJ	17928
X	PRON	9
ADJ	X	187
PROPN	X	NUM	12
NUM	VERB	INTJ	18
ADP	ADV	PUNCT	575
CONJ	VERB	DET	231
DET	DET	ADV	33
VERB	ADV	ADP	407
AUX	CONJ	INTJ	2
CONJ	VERB	37304
VERB	PUNCT	NUM	1490
INTJ	ADV	PUNCT	35
PUNCT	NUM	19122
VERB	ADP	VERB	3209
ADJ	NOUN	ADP	3033
NOUN	ADJ	134881
VERB	AUX	CONJ	95
CONJ	VERB	ADP	605
NOUN	PUNCT	215045
PUNCT	ADJ	X	15
NOUN	ADJ	NOUN	21013
INTJ	CONJ	ADP	9
X	ADP	VERB	4
ADJ	ADV	AUX	155
PROPN	CONJ	PUNCT	1139
PUNCT	INTJ	PRON	11
PRON	CONJ	ADP	91
NOUN	PUNCT	ADP	2953
INTJ	ADJ	VERB	71
VERB	X	X	5
INTJ	PRON	PRON	10
DET	PROPN	PRON	28
NUM	NOUN	PUNCT	6179
ADJ	ADV	CONJ	207
NOUN	INTJ	PROPN	26
VERB	NOUN	164176
DET	ADJ	VERB	1735
DET	VERB	DET	137
ADP	PRON	3938
PRON	PROPN	NOUN	231
VERB	PRON	INTJ	2
VERB	AUX	NUM	72
INTJ	ADP	PUNCT	22
PUNCT	NOUN	NUM	2610
NOUN	X	ADV	7
NOUN	PRON	AUX	313
NUM	PROPN	DET	32
ADJ	ADV	ADJ	647
DET	CONJ	ADP	93
CONJ	ADV	PRON	124
ADJ	CONJ	INTJ	12
AUX	PUNCT	AUX	73
PRON	INTJ	CONJ	2
CONJ	ADV	NOUN	748
DET	NOUN	ADP	691
ADP	VERB	ADP	559
ADJ	VERB	VERB	8639
DET	NOUN	AUX	312
PROPN	PRON	DET	27
ADJ	PRON	CONJ	146
PROPN	ADP	AUX	34
AUX	DET	VERB	53
ADV	VERB	PUNCT	4451
X	ADJ	PRON	2
AUX	NUM	AUX	24
INTJ	VERB	VERB	96
PROPN	NUM	NOUN	1433
DET	NOUN	NOUN	4855
INTJ	CONJ	PRON	9
PRON	ADV	VERB	910
PRON	ADP	PUNCT	674
X	X	PRON	1
DET	VERB	NUM	276
NOUN	NUM	AUX	449
ADJ	ADP	ADV	316
CONJ	PUNCT	ADP	371
INTJ	PRON	PROPN	3
PUNCT	INTJ	DET	7
ADJ	VERB	INTJ	43
PUNCT	PROPN	20225
PUNCT	ADP	X	4
ADV	ADJ	ADP	359
INTJ	INTJ	53
PUNCT	PROPN	AUX	55
DET	NUM	CONJ	57
ADV	VERB	CONJ	548
ADP	PROPN	ADV	73
NUM	ADJ	ADJ	783
PROPN	VERB	PUNCT	4946
DET	CONJ	PRON	79
ADV	INTJ	NOUN	15
ADP	NOUN	ADP	1321
ADV	ADP	ADV	133
VERB	AUX	NOUN	452
NOUN	ADP	59496
VERB	ADV	VERB	2797
PRON	X	29
ADV	DET	PRON	66
ADJ	AUX	VERB	480
AUX	INTJ	DET	2
PRON	AUX	VERB	218
ADJ	VERB	PUNCT	10936
PRON	PRON	PROPN	11
DET	ADJ	NOUN	1870
ADP	VERB	NOUN	3584
AUX	NUM	ADV	25
AUX	ADV	1571
INTJ	PROPN	PUNCT	14
NOUN	ADV	36154
PRON	ADJ	X	5
INTJ	NOUN	NOUN	165
NUM	CONJ	DET	54
ADV	NUM	ADP	147
DET	PRON	PRON	66
VERB	DET	CONJ	207
INTJ	DET	142
NOUN	PROPN	NOUN	8588
X	X	VERB	7
VERB	AUX	INTJ	8
PUNCT	ADP	PRON	204
PUNCT	NOUN	VERB	18172
NOUN	DET	VERB	2488
CONJ	PUNCT	DET	139
PRON	NUM	PRON	73
ADP	PROPN	ADJ	236
ADP	DET	2819
NUM	DET	PRON	22
PUNCT	ADV	PRON	291
ADV	PROPN	2072
PUNCT	VERB	PROPN	730
PUNCT	PRON	PUNCT	1682
ADV	CONJ	NOUN	922
PRON	AUX	ADV	59
NUM	INTJ	AUX	2
PROPN	NUM	DET	27
ADV	NOUN	PUNCT	4256
INTJ	CONJ	346
AUX	NUM	NUM	18
ADV	ADJ	ADJ	908
NOUN	AUX	ADJ	462
CONJ	INTJ	AUX	4
NUM	NUM	CONJ	137
PROPN	CONJ	NUM	185
ADP	PUNCT	ADJ	997
X	VERB	VERB	14
ADP	PROPN	INTJ	5
PROPN	NOUN	66406
X	ADP	PRON	2
CONJ	PROPN	PROPN	265
ADP	DET	DET	49
VERB	ADJ	VERB	7414
CONJ	DET	VERB	498
NOUN	ADP	INTJ	84
ADJ	INTJ	ADV	2
AUX	DET	AUX	11
NUM	ADJ	ADP	324
NUM	PRON	INTJ	1
VERB	NOUN	NUM	2976
INTJ	PRON	PUNCT	55
ADJ	CONJ	AUX	213
VERB	INTJ	PRON	7
ADP	CONJ	CONJ	133
NOUN	PUNCT	CONJ	2908
PRON	VERB	VERB	3241
ADJ	AUX	AUX	75
NUM	X	163
NOUN	X	CONJ	3
PUNCT	INTJ	452
