ADJ	CONJ	VERB	6846
X	VERB	ADJ	119
ADJ	AUX	ADP	3264
AUX	SCONJ	DET	709
ADV	PRON	X	112
DET	NUM	DET	10985
VERB	PRON	VERB	11940
NUM	ADP	AUX	1415
CONJ	PART	AUX	181
VERB	CONJ	NOUN	15979
ADP	PRON	257390
ADV	ADV	145796
ADP	ADP	CONJ	13639
DET	X	NOUN	685
SCONJ	PRON	SCONJ	176
PART	PART	6363
SCONJ	CONJ	X	19
AUX	ADP	VERB	8477
NOUN	PRON	DET	23257
ADP	PUNCT	1048108
NOUN	NOUN	ADV	30455
AUX	PRON	NOUN	5636
ADV	PUNCT	DET	15112
SCONJ	AUX	ADJ	436
VERB	DET	SCONJ	1310
X	AUX	PART	6
VERB	PART	NOUN	2127
VERB	AUX	NUM	484
NUM	DET	DET	9661
PUNCT	SCONJ	PRON	2481
PART	PUNCT	PUNCT	3272
X	ADV	PRON	38
AUX	CONJ	ADP	2023
AUX	PART	NOUN	648
ADV	PUNCT	NUM	2912
PROPN	ADJ	NUM	3536
ADJ	DET	PART	2528
CONJ	ADV	DET	3660
ADP	X	VERB	334
NUM	PRON	SCONJ	121
VERB	PUNCT	SCONJ	2730
X	PROPN	VERB	160
VERB	PART	PRON	747
ADV	PRON	PART	1154
PRON	PART	PUNCT	3559
ADJ	VERB	324041
NUM	NUM	ADJ	2340
NUM	ADP	SCONJ	312
SCONJ	PROPN	PART	239
PROPN	PUNCT	X	1385
PUNCT	ADP	VERB	23941
AUX	AUX	ADJ	464
X	AUX	ADV	22
ADV	X	X	100
SCONJ	ADP	PUNCT	5244
PROPN	PROPN	X	1349
VERB	X	SCONJ	33
NOUN	NUM	PROPN	13364
NOUN	VERB	ADP	34868
VERB	NOUN	SCONJ	1813
PROPN	CONJ	AUX	2254
ADV	DET	AUX	3791
AUX	NUM	NUM	634
X	X	CONJ	18
PUNCT	CONJ	PUNCT	25677
X	AUX	PROPN	19
NUM	PART	NOUN	345
NUM	X	SCONJ	6
NOUN	X	AUX	137
SCONJ	ADV	DET	1688
NOUN	VERB	PRON	16250
VERB	CONJ	VERB	7171
X	PROPN	ADJ	249
PROPN	PRON	PART	1511
AUX	VERB	PART	600
VERB	VERB	DET	8824
ADP	PUNCT	AUX	7591
PUNCT	PRON	PART	2083
AUX	PROPN	DET	4628
VERB	ADP	ADV	9527
PRON	CONJ	PART	820
ADJ	PART	39373
NUM	VERB	ADV	2229
VERB	PROPN	PUNCT	59998
ADJ	PROPN	X	325
NUM	SCONJ	VERB	396
PRON	PART	ADV	1022
DET	AUX	CONJ	2069
PRON	NOUN	523588
X	X	ADV	44
PRON	ADV	ADJ	7724
ADP	PART	SCONJ	177
NOUN	ADV	ADJ	18717
NUM	SCONJ	SCONJ	17
VERB	PART	PUNCT	3905
PRON	NOUN	PRON	10053
SCONJ	PRON	AUX	976
VERB	X	5623
NOUN	AUX	VERB	9126
AUX	CONJ	SCONJ	99
PRON	SCONJ	CONJ	429
SCONJ	ADP	CONJ	840
ADJ	PART	VERB	2639
PART	DET	ADV	676
ADJ	NUM	VERB	2667
NOUN	ADV	VERB	19594
ADV	SCONJ	PUNCT	2317
ADJ	PART	PART	300
SCONJ	SCONJ	ADJ	186
ADJ	PRON	PUNCT	14383
PART	ADP	NUM	200
X	DET	X	75
PUNCT	CONJ	AUX	2212
ADV	NOUN	PROPN	20078
X	PART	VERB	24
ADV	ADJ	ADJ	10589
PART	AUX	VERB	330
ADP	VERB	PART	2310
PART	ADP	DET	1722
X	VERB	PROPN	109
AUX	ADV	60288
AUX	ADJ	PUNCT	7929
NUM	SCONJ	PROPN	411
ADV	VERB	CONJ	3574
NOUN	PRON	NOUN	38322
NOUN	NUM	DET	11664
SCONJ	AUX	SCONJ	87
NUM	PUNCT	PUNCT	23017
SCONJ	PART	PRON	179
ADJ	X	VERB	233
PRON	VERB	PUNCT	28222
PROPN	X	11637
DET	NUM	NOUN	20596
NUM	X	NUM	151
ADP	DET	NUM	13240
ADV	ADV	ADV	4963
PRON	SCONJ	NOUN	2802
DET	ADJ	AUX	7802
SCONJ	X	PUNCT	121
ADP	PUNCT	VERB	28897
CONJ	AUX	NOUN	1629
DET	AUX	VERB	6638
ADP	PRON	NOUN	28071
PUNCT	SCONJ	PUNCT	4545
AUX	X	ADJ	37
DET	ADP	PRON	14479
ADV	PART	AUX	495
X	ADP	PROPN	403
VERB	DET	DET	31457
PROPN	PRON	SCONJ	650
CONJ	ADV	PUNCT	6917
SCONJ	DET	ADJ	3638
VERB	NOUN	PART	4567
PRON	NUM	PUNCT	6741
ADV	X	ADJ	85
AUX	DET	PRON	1939
PRON	NOUN	X	463
DET	ADP	SCONJ	1880
DET	PART	X	18
PART	SCONJ	PRON	188
X	PART	PART	2
NOUN	SCONJ	PRON	2617
ADV	SCONJ	NUM	238
NUM	NUM	ADP	4203
ADV	AUX	NOUN	4102
NOUN	PART	PART	777
CONJ	AUX	ADP	1042
SCONJ	ADV	ADV	1046
NUM	PROPN	PRON	2717
ADJ	NUM	ADV	1253
AUX	NOUN	VERB	12864
PRON	PRON	SCONJ	646
DET	X	ADP	369
PRON	ADJ	ADV	4669
PART	SCONJ	DET	271
ADV	VERB	NUM	1574
DET	PROPN	ADP	62574
ADP	PRON	AUX	3986
PUNCT	PRON	ADV	7414
X	PRON	NOUN	193
NUM	PART	PRON	80
DET	DET	PUNCT	94921
NUM	PROPN	VERB	7286
PRON	NUM	CONJ	1109
AUX	ADV	DET	3459
ADP	PART	DET	1739
PUNCT	ADJ	SCONJ	766
X	PRON	VERB	125
DET	CONJ	ADJ	12417
NOUN	PROPN	X	887
SCONJ	AUX	PART	125
PUNCT	NOUN	ADJ	32976
ADJ	PRON	ADJ	6947
PART	ADJ	VERB	1115
NOUN	CONJ	PUNCT	41973
PRON	PRON	PRON	4065
ADJ	ADP	PUNCT	44461
NUM	ADJ	NOUN	11056
NOUN	DET	VERB	49999
PUNCT	NOUN	PUNCT	108719
PART	PUNCT	AUX	485
X	PRON	CONJ	36
PUNCT	PROPN	X	868
PROPN	SCONJ	NUM	343
ADV	PRON	NOUN	12652
AUX	NOUN	PART	1334
NUM	PROPN	ADP	12084
PART	CONJ	NOUN	1144
CONJ	PROPN	ADJ	3855
X	ADJ	X	43
AUX	X	VERB	78
X	ADP	PART	18
PRON	CONJ	96847
AUX	ADV	PRON	1362
NOUN	VERB	823162
SCONJ	PUNCT	NUM	370
SCONJ	DET	VERB	4610
SCONJ	ADJ	40278
X	CONJ	ADJ	48
ADP	CONJ	259474
X	PUNCT	ADV	230
PROPN	PROPN	ADV	19790
AUX	ADP	PROPN	8621
VERB	VERB	PROPN	6146
PART	ADV	SCONJ	82
PUNCT	ADV	PROPN	9028
X	AUX	ADJ	20
AUX	PART	11643
PRON	X	ADP	160
PROPN	PRON	PRON	4498
VERB	PRON	226167
VERB	X	X	206
VERB	VERB	ADP	8085
CONJ	NUM	VERB	1059
ADJ	PUNCT	ADV	10270
NOUN	CONJ	NOUN	46738
PROPN	CONJ	VERB	10161
ADP	VERB	NOUN	32216
ADJ	ADP	NUM	5899
AUX	SCONJ	ADJ	450
AUX	ADJ	70443
VERB	AUX	PUNCT	8431
ADJ	SCONJ	ADJ	1425
ADV	SCONJ	CONJ	437
ADP	ADP	NUM	11858
NUM	DET	PRON	2225
ADJ	DET	457095
ADJ	AUX	CONJ	978
ADP	PRON	ADV	7749
DET	PROPN	PART	3958
PRON	AUX	ADV	1886
PART	AUX	CONJ	123
DET	ADV	ADV	8203
DET	NOUN	1814064
NUM	VERB	ADJ	3065
CONJ	ADJ	NUM	722
X	PROPN	PRON	56
PRON	X	CONJ	61
PRON	ADP	ADJ	15151
CONJ	SCONJ	AUX	217
X	PUNCT	PUNCT	1790
PRON	NOUN	NOUN	47012
PROPN	VERB	NOUN	34393
CONJ	PUNCT	PROPN	10869
X	PUNCT	PART	28
ADJ	X	PROPN	319
SCONJ	AUX	NOUN	1008
DET	SCONJ	VERB	2690
CONJ	PROPN	AUX	1271
NUM	ADV	DET	2965
VERB	ADV	NUM	2467
PRON	X	SCONJ	15
ADV	PART	VERB	2299
ADP	NOUN	PART	7714
DET	VERB	CONJ	9494
ADJ	NUM	ADP	4136
NUM	PART	PUNCT	635
NUM	AUX	AUX	210
NUM	ADJ	SCONJ	172
PUNCT	VERB	ADP	16219
AUX	CONJ	AUX	552
X	AUX	ADP	39
SCONJ	PROPN	AUX	892
AUX	PART	DET	450
X	DET	SCONJ	18
AUX	NOUN	PRON	2885
ADV	SCONJ	DET	2048
SCONJ	ADJ	ADP	2008
CONJ	AUX	32584
ADV	SCONJ	PRON	1456
AUX	CONJ	PUNCT	3619
NOUN	VERB	PUNCT	80375
PRON	ADJ	NOUN	24825
DET	CONJ	PART	1608
PROPN	NOUN	PROPN	75797
DET	AUX	136836
PROPN	NOUN	997993
X	NOUN	PRON	137
X	NUM	3565
PROPN	PROPN	DET	77814
ADJ	PROPN	SCONJ	756
ADJ	AUX	ADJ	2234
ADV	ADJ	PROPN	8857
ADV	SCONJ	AUX	691
AUX	ADJ	VERB	5072
ADJ	ADJ	X	207
ADV	VERB	PART	1377
SCONJ	PRON	X	38
PRON	PROPN	ADJ	6771
PART	ADP	PART	275
DET	NOUN	ADV	35164
ADP	PRON	ADJ	11298
AUX	ADP	ADP	6787
CONJ	PRON	NOUN	5805
NUM	ADV	ADP	3244
VERB	DET	ADV	10421
PROPN	DET	SCONJ	1354
DET	DET	922006
VERB	CONJ	PUNCT	15928
AUX	VERB	PUNCT	10916
PROPN	X	SCONJ	50
ADV	DET	NUM	2846
CONJ	NUM	SCONJ	49
ADJ	ADJ	PRON	4618
VERB	VERB	NOUN	12816
X	AUX	NOUN	45
SCONJ	ADV	X	26
CONJ	DET	NUM	1810
NUM	AUX	ADV	521
PART	ADV	VERB	1001
PRON	X	PUNCT	551
PUNCT	DET	ADP	30577
X	SCONJ	ADJ	37
PUNCT	NUM	SCONJ	172
PUNCT	SCONJ	AUX	1329
SCONJ	ADP	ADJ	2678
PART	NUM	NUM	37
CONJ	ADP	207483
NOUN	ADP	SCONJ	2438
ADV	DET	PROPN	18497
PROPN	X	NUM	254
CONJ	PART	PRON	247
PART	PART	PUNCT	502
CONJ	NUM	AUX	195
ADV	PUNCT	388523
ADP	NUM	DET	12009
DET	VERB	VERB	15251
AUX	PROPN	ADJ	2667
PROPN	DET	X	575
SCONJ	ADV	NUM	246
NUM	PUNCT	AUX	1395
AUX	CONJ	35092
NUM	PRON	AUX	584
X	NUM	PRON	30
SCONJ	PUNCT	AUX	939
AUX	VERB	X	56
X	X	PART	2
CONJ	CONJ	59556
VERB	PROPN	NOUN	29445
PUNCT	DET	717213
ADV	PRON	NUM	1121
NUM	PROPN	DET	10557
NOUN	PROPN	NUM	14252
SCONJ	NOUN	ADP	5128
PUNCT	ADV	VERB	10967
X	ADP	SCONJ	25
PART	DET	NOUN	3297
PART	AUX	PART	65
PUNCT	SCONJ	PART	492
X	ADP	AUX	40
PROPN	ADJ	PRON	5485
PRON	SCONJ	X	30
NOUN	SCONJ	59534
CONJ	ADJ	PRON	1659
DET	PROPN	X	711
AUX	SCONJ	ADP	546
PROPN	ADJ	AUX	3956
AUX	X	ADP	57
SCONJ	PUNCT	PART	409
PROPN	NOUN	DET	54551
PRON	ADP	PUNCT	36785
PRON	X	3616
AUX	DET	DET	7176
NUM	SCONJ	PRON	280
ADJ	ADP	X	294
NOUN	PART	X	30
ADP	NUM	ADJ	7386
ADJ	CONJ	168838
CONJ	X	ADP	62
PUNCT	SCONJ	CONJ	860
NUM	X	ADP	128
ADP	VERB	ADV	9367
X	PART	ADP	11
VERB	PART	VERB	2775
DET	ADJ	NOUN	83197
NOUN	NUM	PRON	2828
PRON	ADV	PROPN	6184
AUX	PUNCT	VERB	6035
PRON	SCONJ	DET	1887
ADP	SCONJ	ADV	1034
PROPN	PROPN	ADJ	38373
NUM	NOUN	VERB	11411
SCONJ	PROPN	NUM	360
PRON	PART	ADJ	1008
PROPN	DET	PROPN	78346
PRON	PUNCT	SCONJ	1803
PRON	PROPN	SCONJ	561
X	X	PROPN	128
PUNCT	NOUN	PART	6265
ADJ	PROPN	DET	20007
PART	VERB	AUX	653
PROPN	AUX	CONJ	1404
AUX	PART	X	3
NUM	X	3899
ADJ	SCONJ	NOUN	2888
ADJ	PUNCT	X	611
PROPN	ADJ	CONJ	6869
PART	ADV	PROPN	491
NOUN	ADP	1230571
AUX	ADV	PROPN	2287
NOUN	NUM	ADJ	7750
PUNCT	PRON	NUM	2393
DET	X	VERB	360
PROPN	X	DET	393
PRON	PRON	CONJ	2577
VERB	NOUN	AUX	7352
ADJ	PART	CONJ	520
DET	PART	DET	2220
CONJ	CONJ	AUX	436
NUM	ADJ	ADP	5513
SCONJ	ADP	SCONJ	177
X	PRON	DET	116
CONJ	ADJ	ADP	5203
CONJ	NOUN	ADV	4928
DET	AUX	DET	6972
PART	DET	PROPN	1071
VERB	NUM	ADP	5935
CONJ	SCONJ	PART	60
NUM	VERB	NUM	1778
VERB	PROPN	AUX	3361
ADP	ADJ	DET	26767
SCONJ	SCONJ	3484
ADP	ADV	AUX	3078
PROPN	AUX	PRON	1944
AUX	DET	ADJ	6332
PRON	PART	PART	357
ADV	AUX	ADP	2519
PUNCT	CONJ	NUM	2561
CONJ	PRON	NUM	507
ADP	NOUN	X	1188
AUX	ADJ	NOUN	8626
ADP	AUX	CONJ	1618
ADV	PRON	VERB	7565
PROPN	PUNCT	AUX	9668
PRON	DET	NUM	3604
X	SCONJ	ADV	30
